step,train_time,quantize_time,aggregate_time,dequantize_time,elasp_time
1_7,0.26381921768188477,3.3944263458251953,1.3510410785675049,1.214803695678711,5.960951089859009
1_8,0.24801278114318848,3.520968198776245,1.0838675498962402,1.2069365978240967,5.812360763549805
1_9,0.2463977336883545,3.3531131744384766,1.0646722316741943,1.2135100364685059,5.632083892822266
1_10,0.2389998435974121,3.3512141704559326,1.07063889503479,1.2106373310089111,5.633058547973633
1_11,0.2359905242919922,3.3336405754089355,1.072624921798706,1.2150919437408447,5.621904611587524
1_12,0.24293255805969238,3.357879400253296,1.0785329341888428,1.212334156036377,5.649276494979858
1_13,0.25394749641418457,3.358912706375122,1.0697426795959473,1.3926730155944824,5.821866989135742
1_14,0.2607238292694092,3.4379682540893555,1.0789003372192383,1.213026762008667,5.730466365814209
1_15,0.23620343208312988,3.321272850036621,1.0717442035675049,1.2170894145965576,5.610659122467041
1_16,0.2384188175201416,3.3265838623046875,1.0752434730529785,1.2093279361724854,5.611700057983398
1_17,0.23851418495178223,3.365118980407715,1.0725884437561035,1.2111802101135254,5.64943528175354
1_18,0.23663902282714844,3.3617024421691895,1.067793607711792,1.2206268310546875,5.65080189704895
1_19,0.23114371299743652,3.3567354679107666,1.0676352977752686,1.2072787284851074,5.632197618484497
1_20,0.24742865562438965,3.471181869506836,1.079214096069336,1.2152023315429688,5.766289710998535
1_21,0.2307431697845459,3.3775150775909424,1.0767617225646973,1.2187187671661377,5.673540353775024
1_22,0.23981475830078125,3.389578342437744,1.0704905986785889,1.2132964134216309,5.673920631408691
1_23,0.23368048667907715,3.3311095237731934,1.0974297523498535,1.2163963317871094,5.64559268951416
