step,train_time,quantize_time,aggregate_time,dequantize_time,elasp_time
0_28,0.21246814727783203,1.06697416305542,0.3879992961883545,0.4789121150970459,1.9364523887634277
0_29,0.22374701499938965,1.059788703918457,0.3332831859588623,0.4786031246185303,1.872164011001587
0_30,0.29927706718444824,1.115234375,0.3547995090484619,0.4425630569458008,1.9131217002868652
0_31,0.1802351474761963,1.308992624282837,0.3717224597930908,0.4426236152648926,2.1255874633789062
0_32,0.1884160041809082,1.0721542835235596,0.4144866466522217,0.47927308082580566,1.9675202369689941
0_33,0.22399520874023438,1.0279273986816406,0.3549976348876953,0.47516608238220215,1.858976125717163
0_34,0.22830486297607422,1.127035140991211,0.33772945404052734,0.4398002624511719,1.905024528503418
0_35,0.18207097053527832,1.184372901916504,0.36092185974121094,0.44181299209594727,1.9880907535552979
0_36,0.19714021682739258,1.0622906684875488,0.4053647518157959,0.5808095932006836,2.049830198287964
0_37,0.20814180374145508,1.0474038124084473,0.3731396198272705,0.4912116527557373,1.9128775596618652
0_38,0.20615696907043457,1.1360576152801514,0.3352985382080078,0.43703293800354004,1.9092493057250977
0_39,0.17316675186157227,1.2010998725891113,0.3655867576599121,0.45316338539123535,2.0210344791412354
0_40,0.3917551040649414,1.1121056079864502,0.37627339363098145,0.47945165634155273,1.9697363376617432
1_1,0.16843342781066895,0.9362740516662598,0.309828519821167,0.4170849323272705,1.6651184558868408
1_2,0.18139410018920898,1.0967979431152344,0.33414173126220703,0.3994581699371338,1.8315587043762207
1_3,0.16913771629333496,1.0848920345306396,0.30650877952575684,0.39458584785461426,1.7870323657989502
1_4,0.23278427124023438,1.0651381015777588,0.3334217071533203,0.4504573345184326,1.8507721424102783
1_5,0.1921539306640625,0.9445669651031494,0.35037994384765625,0.42530179023742676,1.7210032939910889
1_6,0.17145371437072754,1.1494617462158203,0.31622743606567383,0.39333152770996094,1.859788417816162
1_7,0.1410837173461914,1.0548195838928223,0.4173007011413574,0.47146153450012207,1.9446766376495361
1_8,0.1971421241760254,0.9465198516845703,0.2931981086730957,0.39568448066711426,1.6359848976135254
1_9,0.261629581451416,1.146824836730957,0.38667964935302734,0.393082857131958,1.9275290966033936
1_10,0.14731144905090332,1.0217232704162598,0.31803441047668457,0.4530773162841797,1.7936456203460693
1_11,0.16976261138916016,1.0956482887268066,0.2954075336456299,0.4402506351470947,1.8317880630493164
1_12,0.17840337753295898,1.0046703815460205,0.339691162109375,0.4484128952026367,1.7934517860412598
1_13,0.15464210510253906,1.1198151111602783,0.32933783531188965,0.41261887550354004,1.86269211769104
1_14,0.14632344245910645,1.0375549793243408,0.4379281997680664,0.56740403175354,2.0438737869262695
1_15,0.15305519104003906,0.9908638000488281,0.29269909858703613,0.3919382095336914,1.6761069297790527
1_16,0.22582483291625977,1.2508201599121094,0.38762593269348145,0.4006228446960449,2.0396993160247803
1_17,0.1503887176513672,1.01774001121521,0.3392908573150635,0.5191445350646973,1.876859426498413
1_18,0.16434597969055176,1.0743980407714844,0.2944624423980713,0.431140661239624,1.8013341426849365
1_19,0.20184564590454102,1.004748821258545,0.3670330047607422,0.4217050075531006,1.7943000793457031
1_20,0.16633033752441406,1.0840246677398682,0.31604647636413574,0.4256930351257324,1.8265385627746582
1_21,0.14966201782226562,1.0471820831298828,0.3697037696838379,0.5740072727203369,1.9921319484710693
1_22,0.1341855525970459,1.0055806636810303,0.3021845817565918,0.3970510959625244,1.7052927017211914
1_23,0.17976617813110352,1.238635778427124,0.36358165740966797,0.4078993797302246,2.0109338760375977
1_24,0.1558980941772461,1.0396122932434082,0.3583998680114746,0.4513425827026367,1.8501832485198975
1_25,0.15585112571716309,1.0610957145690918,0.3278360366821289,0.46317005157470703,1.85280442237854
1_26,0.18205714225769043,1.0152089595794678,0.348177433013916,0.4216177463531494,1.786045789718628
1_27,0.17545485496520996,1.163320541381836,0.3105754852294922,0.40813207626342773,1.8829765319824219
