step,train_loss,train_accuracy,jaccard index(JA),dice coefficient(DI),Accuracy(AC),sensitivity(SE),specificity(SP)
213,537.7205200195312,0.7799108028411865,0.0,0.6991024017333984,0.0,0.0,1.0
214,569.3079833984375,0.7799229025840759,0.0,0.7825164794921875,0.0,0.0,1.0
215,614.0208129882812,0.7798928618431091,0.0,0.7734375,0.0,0.0,1.0
216,643.25634765625,0.7799710631370544,0.0,0.7968597412109375,0.0,0.0,1.0
217,699.0980224609375,0.779617965221405,0.0,0.7029895782470703,0.0,0.0,1.0
218,731.1004638671875,0.7794685959815979,0.0,0.7469234466552734,0.0,0.0,1.0
219,781.569580078125,0.7792446613311768,0.0,0.730194091796875,0.0,0.0,1.0
220,819.4390258789062,0.7793819308280945,0.0,0.8095836639404297,0.0,0.0,1.0
221,871.5758666992188,0.7790147662162781,0.0,0.6978702545166016,0.0,0.0,1.0
222,916.9541015625,0.7790283560752869,0.0,0.7820510864257812,0.0,0.0,1.0
223,959.70947265625,0.7791355848312378,0.0,0.8030471801757812,0.0,0.0,1.0
224,1010.1561889648438,0.7791084051132202,0.0,0.7730216979980469,0.0,0.0,1.0
225,1115.5799560546875,0.7785582542419434,0.0,0.6547718048095703,0.0,0.0,1.0
226,1141.0211181640625,0.7787548899650574,0.0,0.849847412109375,0.0,0.0,1.0
0,39621.4296875,0.47037696838378906,0.0,0.47037696838378906,0.0,0.0,1.0
1,30527.673828125,0.6091032028198242,0.0,0.7478294372558594,0.0,0.0,1.0
2,27134.416015625,0.6468563079833984,0.0,0.7223625183105469,0.0,0.0,1.0
3,22007.00390625,0.7147440910339355,0.0,0.9184074401855469,0.0,0.0,1.0
4,21328.119140625,0.721723198890686,0.0,0.7496395111083984,0.0,0.0,1.0
5,21083.865234375,0.7324450612068176,0.0,0.7860546112060547,0.0,0.0,1.0
6,19717.53125,0.7534580230712891,0.0,0.8795356750488281,0.0,0.0,1.0
7,19379.169921875,0.7643101215362549,0.0,0.8402748107910156,0.0,0.0,1.0
8,20635.9765625,0.7624130249023438,0.0,0.7472362518310547,0.0,0.0,1.0
9,21671.91796875,0.7595636248588562,0.0,0.7339191436767578,0.0,0.0,1.0
10,21583.970703125,0.7651433348655701,0.0,0.8209400177001953,0.0,0.0,1.0
11,21750.1015625,0.7689678072929382,0.0,0.8110370635986328,0.0,0.0,1.0
12,21246.982421875,0.7773980498313904,0.0,0.8785610198974609,0.0,0.0,1.0
13,21515.13671875,0.779754638671875,0.0,0.8103904724121094,0.0,0.0,1.0
14,23640.111328125,0.7733643651008606,0.0,0.6839008331298828,0.0,0.0,1.0
15,25182.462890625,0.7699029445648193,0.0,0.7179813385009766,0.0,0.0,1.0
16,25541.587890625,0.7717413902282715,0.0,0.8011569976806641,0.0,0.0,1.0
17,25800.859375,0.7749351859092712,0.0,0.8292293548583984,0.0,0.0,1.0
18,26974.421875,0.773490309715271,0.0,0.7474822998046875,0.0,0.0,1.0
19,27036.083984375,0.7768475413322449,0.0,0.8406352996826172,0.0,0.0,1.0
20,27966.46484375,0.7761353850364685,0.0,0.7618923187255859,0.0,0.0,1.0
21,29889.701171875,0.7716482281684875,0.0,0.6774177551269531,0.0,0.0,1.0
22,31905.75,0.7673094272613525,0.0,0.6718559265136719,0.0,0.0,1.0
23,32109.962890625,0.7689074873924255,0.0,0.8056621551513672,0.0,0.0,1.0
24,32357.267578125,0.7727015614509583,0.0,0.8637599945068359,0.0,0.0,1.0
25,34076.09765625,0.7687824964523315,0.0,0.6708049774169922,0.0,0.0,1.0
26,35996.3984375,0.7670219540596008,0.0,0.7212486267089844,0.0,0.0,1.0
27,36651.6875,0.7691047787666321,0.0,0.8253402709960938,0.0,0.0,1.0
28,37770.9921875,0.7690697312355042,0.0,0.7680892944335938,0.0,0.0,1.0
29,39773.33984375,0.7671762108802795,0.0,0.7122631072998047,0.0,0.0,1.0
30,41122.25390625,0.7661292552947998,0.0,0.7347221374511719,0.0,0.0,1.0
31,40820.5234375,0.770163357257843,0.0,0.8952198028564453,0.0,0.0,1.0
32,42100.4375,0.7706193923950195,0.0,0.7852134704589844,0.0,0.0,1.0
33,42396.42578125,0.7737517952919006,0.0,0.8771209716796875,0.0,0.0,1.0
34,44175.06640625,0.7741201519966125,0.0,0.7866439819335938,0.0,0.0,1.0
35,46183.1875,0.7749262452125549,0.0,0.8031387329101562,0.0,0.0,1.0
